ID,FECHA,ESTATUS,TRANSPORTADORA,GUIA,DEPARTAMENTO,CIUDAD DE DESTINO,TOTAL DE LA ORDEN,PRECIO FLETE,DIAS DE TRANSITO
74041578,2026-05-05,ENTREGADO,TCC,240051561578,BOLIVAR,CARTAGENA,54300,21964,2
74040498,2026-05-08,ENTREGADO,TCC,240051560498,HUILA,NEIVA,86000,20108,0
74041888,2026-05-07,DEVOLUCION,COORDINADORA,240051561888,CORDOBA,MONTERIA,78800,10906,4
74041031,2026-05-06,ENTREGADO,COORDINADORA,240051561031,TOLIMA,IBAGUE,87900,13525,0
74040601,2026-05-05,ENTREGADO,ENVIA,240051560601,SANTANDER,BUCARAMANGA,78500,15830,0
74041809,2026-05-03,DEVOLUCION,ENVIA,240051561809,RISARALDA,PEREIRA,67500,11026,3
74041658,2026-04-29,ENTREGADO,COORDINADORA,240051561658,TOLIMA,IBAGUE,60100,13946,2
74040584,2026-05-09,ENTREGADO,SERVIENTREGA,240051560584,NARIÑO,PASTO,98800,23301,1
74040829,2026-05-07,ENTREGADO,INTERRAPIDISIMO,240051560829,NARIÑO,PASTO,76300,21495,0
74041547,2026-05-04,ENTREGADO,INTERRAPIDISIMO,240051561547,HUILA,NEIVA,46400,23980,2
74041979,2026-05-03,NOVEDAD,ENVIA,240051561979,ANTIOQUIA,MEDELLIN,59700,19932,12
74041827,2026-04-28,DEVOLUCION,SERVIENTREGA,240051561827,CUNDINAMARCA,BOGOTA,93800,14578,6
74041324,2026-04-30,ENTREGADO,TCC,240051561324,ANTIOQUIA,MEDELLIN,83800,11156,1
74041069,2026-05-12,ENTREGADO,TCC,240051561069,MAGDALENA,SANTA MARTA,73100,18234,2
74040810,2026-05-01,ENTREGADO,SERVIENTREGA,240051560810,ANTIOQUIA,MEDELLIN,79100,23605,1
74042236,2026-05-07,EN PROCESAMIENTO,ENVIA,240051562236,NARIÑO,PASTO,50100,21858,1
74040395,2026-05-10,ENTREGADO,ENVIA,240051560395,ANTIOQUIA,MEDELLIN,90100,21295,2
74041619,2026-05-07,ENTREGADO,INTERRAPIDISIMO,240051561619,SANTANDER,BUCARAMANGA,87700,16343,0
74042339,2026-05-12,EN PROCESAMIENTO,ENVIA,240051562339,CORDOBA,MONTERIA,88400,23895,2
74040641,2026-05-05,ENTREGADO,SERVIENTREGA,240051560641,HUILA,NEIVA,45600,15220,0
74040953,2026-05-04,ENTREGADO,ENVIA,240051560953,RISARALDA,PEREIRA,65900,14623,1
74042076,2026-05-01,EN PROCESAMIENTO,SERVIENTREGA,240051562076,ANTIOQUIA,MEDELLIN,90800,14687,1
74041347,2026-05-10,ENTREGADO,TCC,240051561347,NARIÑO,PASTO,69500,11186,0
74041272,2026-05-06,ENTREGADO,TCC,240051561272,HUILA,NEIVA,71400,16691,0
74042121,2026-05-05,DESPACHADA,INTERRAPIDISIMO,240051562121,BOLIVAR,CARTAGENA,67400,15191,3
74042094,2026-05-07,INTENTO DE ENTREGA,ENVIA,240051562094,CALDAS,MANIZALES,51400,11871,2
74040184,2026-05-11,ENTREGADO,COORDINADORA,240051560184,HUILA,NEIVA,66200,10202,1
74041620,2026-04-30,ENTREGADO,COORDINADORA,240051561620,BOLIVAR,CARTAGENA,95400,17898,2
74041551,2026-05-15,ENTREGADO,INTERRAPIDISIMO,240051561551,VALLE DEL CAUCA,CALI,98900,19224,2
74041744,2026-05-02,DEVOLUCION,ENVIA,240051561744,CUNDINAMARCA,BOGOTA,62900,14148,2
74041246,2026-05-12,ENTREGADO,INTERRAPIDISIMO,240051561246,ANTIOQUIA,MEDELLIN,70000,23926,0
74041513,2026-05-11,ENTREGADO,SERVIENTREGA,240051561513,META,VILLAVICENCIO,59300,23704,1
74040003,2026-05-02,ENTREGADO,INTERRAPIDISIMO,240051560003,RISARALDA,PEREIRA,76400,13855,2
74040779,2026-04-29,ENTREGADO,TCC,240051560779,CUNDINAMARCA,BOGOTA,64600,19733,0
74040488,2026-05-03,ENTREGADO,INTERRAPIDISIMO,240051560488,ANTIOQUIA,MEDELLIN,76800,18820,1
74040428,2026-04-29,ENTREGADO,ENVIA,240051560428,TOLIMA,IBAGUE,83300,13911,2
74041743,2026-05-04,DEVOLUCION,ENVIA,240051561743,RISARALDA,PEREIRA,81300,12288,4
74040891,2026-05-04,ENTREGADO,SERVIENTREGA,240051560891,CALDAS,MANIZALES,55900,23529,1
74040680,2026-05-06,ENTREGADO,TCC,240051560680,CUNDINAMARCA,BOGOTA,45600,17036,2
74040547,2026-05-11,ENTREGADO,SERVIENTREGA,240051560547,SANTANDER,BUCARAMANGA,79900,22809,0
74040651,2026-04-28,ENTREGADO,TCC,240051560651,META,VILLAVICENCIO,45300,10941,1
74042038,2026-05-04,NOVEDAD,ENVIA,240051562038,BOLIVAR,CARTAGENA,72800,18267,9
74042166,2026-05-04,DESPACHADA,ENVIA,240051562166,NARIÑO,PASTO,97700,22919,1
74040700,2026-05-11,ENTREGADO,ENVIA,240051560700,BOLIVAR,CARTAGENA,76000,11964,0
74041562,2026-04-30,ENTREGADO,TCC,240051561562,ATLANTICO,BARRANQUILLA,69300,21345,2
74041972,2026-04-28,RECLAME EN OFICINA,SERVIENTREGA,240051561972,MAGDALENA,SANTA MARTA,47500,16966,9
74040121,2026-05-01,ENTREGADO,ENVIA,240051560121,BOLIVAR,CARTAGENA,91900,23124,0
74041199,2026-05-10,ENTREGADO,TCC,240051561199,ANTIOQUIA,MEDELLIN,75200,10950,2
74040591,2026-05-02,ENTREGADO,COORDINADORA,240051560591,RISARALDA,PEREIRA,74300,18936,2
74040877,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560877,MAGDALENA,SANTA MARTA,95300,21986,1
74042288,2026-05-10,EN BODEGA ORIGEN,ENVIA,240051562288,CUNDINAMARCA,BOGOTA,84500,18476,1
74040738,2026-04-30,ENTREGADO,COORDINADORA,240051560738,NARIÑO,PASTO,52300,20426,2
74041598,2026-05-11,ENTREGADO,COORDINADORA,240051561598,VALLE DEL CAUCA,CALI,63700,19476,0
74041375,2026-04-29,ENTREGADO,SERVIENTREGA,240051561375,MAGDALENA,SANTA MARTA,64100,14674,0
74040771,2026-05-10,ENTREGADO,ENVIA,240051560771,MAGDALENA,SANTA MARTA,68900,19439,2
74041388,2026-05-08,ENTREGADO,ENVIA,240051561388,VALLE DEL CAUCA,CALI,68900,15677,1
74041453,2026-04-30,ENTREGADO,INTERRAPIDISIMO,240051561453,TOLIMA,IBAGUE,45600,18509,0
74042321,2026-05-13,CITA PROGRAMADA,TCC,240051562321,ANTIOQUIA,MEDELLIN,60700,39034,2
74041451,2026-05-06,ENTREGADO,TCC,240051561451,META,VILLAVICENCIO,49800,15554,0
74041561,2026-05-02,ENTREGADO,COORDINADORA,240051561561,MAGDALENA,SANTA MARTA,85100,12656,0
74041259,2026-05-03,ENTREGADO,ENVIA,240051561259,SANTANDER,BUCARAMANGA,74300,19127,1
74041955,2026-05-06,DEVOLUCION,ENVIA,240051561955,HUILA,NEIVA,94800,17499,4
74041902,2026-05-08,DEVOLUCION,COORDINADORA,240051561902,HUILA,NEIVA,48300,19736,7
74042320,2026-05-02,DESPACHADA,TCC,240051562320,META,VILLAVICENCIO,91200,17610,2
74040483,2026-05-11,ENTREGADO,SERVIENTREGA,240051560483,TOLIMA,IBAGUE,79900,11770,1
74041042,2026-05-10,ENTREGADO,TCC,240051561042,CALDAS,MANIZALES,93700,16403,0
74040191,2026-05-07,ENTREGADO,TCC,240051560191,HUILA,NEIVA,69400,11753,0
74040045,2026-05-07,ENTREGADO,INTERRAPIDISIMO,240051560045,ATLANTICO,BARRANQUILLA,70800,16334,1
74041408,2026-05-12,ENTREGADO,TCC,240051561408,MAGDALENA,SANTA MARTA,81900,23695,1
74040973,2026-04-29,ENTREGADO,COORDINADORA,240051560973,SANTANDER,BUCARAMANGA,71000,11042,0
74041460,2026-05-02,ENTREGADO,TCC,240051561460,MAGDALENA,SANTA MARTA,82100,19778,0
74042084,2026-05-06,EN BODEGA ORIGEN,SERVIENTREGA,240051562084,SANTANDER,BUCARAMANGA,94500,16588,1
74042107,2026-05-10,EN REEXPEDICION,ENVIA,240051562107,CALDAS,MANIZALES,97300,43049,1
74041914,2026-04-30,DEVOLUCION,INTERRAPIDISIMO,240051561914,VALLE DEL CAUCA,CALI,99000,14170,11
74040311,2026-05-03,ENTREGADO,SERVIENTREGA,240051560311,CORDOBA,MONTERIA,59400,15310,2
74041805,2026-04-30,DEVOLUCION,SERVIENTREGA,240051561805,CUNDINAMARCA,BOGOTA,74400,12295,8
74042274,2026-05-06,EN BODEGA TRANSPORTADORA,COORDINADORA,240051562274,SANTANDER,BUCARAMANGA,69900,12556,3
74040859,2026-05-11,ENTREGADO,SERVIENTREGA,240051560859,MAGDALENA,SANTA MARTA,67400,12643,1
74041747,2026-05-06,DEVOLUCION,TCC,240051561747,SANTANDER,BUCARAMANGA,82800,10810,10
74042312,2026-05-05,EN PROCESAMIENTO,ENVIA,240051562312,TOLIMA,IBAGUE,65200,13885,3
74041705,2026-05-01,ENTREGADO,COORDINADORA,240051561705,ATLANTICO,BARRANQUILLA,80300,14659,0
74040908,2026-05-01,ENTREGADO,COORDINADORA,240051560908,CUNDINAMARCA,BOGOTA,54400,16900,1
74041450,2026-05-12,ENTREGADO,COORDINADORA,240051561450,VALLE DEL CAUCA,CALI,65700,13408,1
74041378,2026-05-07,ENTREGADO,TCC,240051561378,RISARALDA,PEREIRA,53100,12815,1
74041128,2026-05-08,ENTREGADO,INTERRAPIDISIMO,240051561128,CALDAS,MANIZALES,76300,23030,1
74040124,2026-05-06,ENTREGADO,SERVIENTREGA,240051560124,BOLIVAR,CARTAGENA,91700,18103,0
74041237,2026-05-02,ENTREGADO,ENVIA,240051561237,RISARALDA,PEREIRA,93700,20663,0
74040104,2026-05-07,ENTREGADO,COORDINADORA,240051560104,VALLE DEL CAUCA,CALI,69300,23105,0
74040028,2026-04-30,ENTREGADO,TCC,240051560028,MAGDALENA,SANTA MARTA,94900,16861,2
74041085,2026-05-06,ENTREGADO,TCC,240051561085,SANTANDER,BUCARAMANGA,78400,18827,1
74040286,2026-05-03,ENTREGADO,ENVIA,240051560286,CUNDINAMARCA,BOGOTA,90100,13548,0
74040943,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560943,CALDAS,MANIZALES,48400,15599,1
74041572,2026-04-27,ENTREGADO,INTERRAPIDISIMO,240051561572,VALLE DEL CAUCA,CALI,86200,11297,2
74041029,2026-05-04,ENTREGADO,TCC,240051561029,CORDOBA,MONTERIA,69000,14223,0
74041203,2026-05-06,ENTREGADO,ENVIA,240051561203,CUNDINAMARCA,BOGOTA,82100,12750,2
74040515,2026-05-06,ENTREGADO,COORDINADORA,240051560515,CORDOBA,MONTERIA,72500,21206,0
74040433,2026-04-30,ENTREGADO,SERVIENTREGA,240051560433,VALLE DEL CAUCA,CALI,67600,16243,2
74041782,2026-05-04,DEVOLUCION,ENVIA,240051561782,BOLIVAR,CARTAGENA,84700,23309,13
74041216,2026-05-14,ENTREGADO,SERVIENTREGA,240051561216,CALDAS,MANIZALES,88100,17812,2
74040583,2026-05-03,ENTREGADO,COORDINADORA,240051560583,CUNDINAMARCA,BOGOTA,46900,16163,0
74041410,2026-05-14,ENTREGADO,SERVIENTREGA,240051561410,NARIÑO,PASTO,82700,15745,2
74040648,2026-05-06,ENTREGADO,INTERRAPIDISIMO,240051560648,NARIÑO,PASTO,90300,20211,0
74042257,2026-05-10,TELEMERCADEO,ENVIA,240051562257,ATLANTICO,BARRANQUILLA,89700,15137,1
74040774,2026-05-04,ENTREGADO,INTERRAPIDISIMO,240051560774,NARIÑO,PASTO,66700,17627,2
74040169,2026-05-13,ENTREGADO,SERVIENTREGA,240051560169,CORDOBA,MONTERIA,77700,16071,2
74042337,2026-05-08,EN REPARTO,ENVIA,240051562337,TOLIMA,IBAGUE,77500,22983,2
74040200,2026-05-08,ENTREGADO,ENVIA,240051560200,CORDOBA,MONTERIA,51400,22146,1
74041226,2026-05-08,ENTREGADO,TCC,240051561226,NARIÑO,PASTO,85000,17855,0
74040816,2026-05-06,ENTREGADO,COORDINADORA,240051560816,TOLIMA,IBAGUE,89400,23222,0
74040868,2026-05-15,ENTREGADO,ENVIA,240051560868,TOLIMA,IBAGUE,54700,14571,0
74040673,2026-05-14,ENTREGADO,COORDINADORA,240051560673,VALLE DEL CAUCA,CALI,95800,11325,2
74042342,2026-05-09,EN BODEGA ORIGEN,INTERRAPIDISIMO,240051562342,NARIÑO,PASTO,46100,16640,1
74040466,2026-05-08,ENTREGADO,SERVIENTREGA,240051560466,CALDAS,MANIZALES,47200,14508,2
74040976,2026-05-05,ENTREGADO,SERVIENTREGA,240051560976,HUILA,NEIVA,50600,18528,0
74041919,2026-05-11,DEVOLUCION,ENVIA,240051561919,ATLANTICO,BARRANQUILLA,47600,11564,10
74040454,2026-05-04,ENTREGADO,COORDINADORA,240051560454,CORDOBA,MONTERIA,69400,23129,2
74041956,2026-05-08,DEVOLUCION,SERVIENTREGA,240051561956,BOLIVAR,CARTAGENA,70200,13335,7
74041756,2026-05-06,DEVOLUCION,ENVIA,240051561756,NARIÑO,PASTO,77600,18282,2
74040732,2026-05-04,ENTREGADO,COORDINADORA,240051560732,MAGDALENA,SANTA MARTA,94200,16280,1
74040460,2026-05-09,ENTREGADO,ENVIA,240051560460,HUILA,NEIVA,52600,12402,0
74041637,2026-05-10,ENTREGADO,SERVIENTREGA,240051561637,BOLIVAR,CARTAGENA,85000,11970,1
74041092,2026-05-05,ENTREGADO,ENVIA,240051561092,ATLANTICO,BARRANQUILLA,57300,16571,1
74040358,2026-05-03,ENTREGADO,SERVIENTREGA,240051560358,MAGDALENA,SANTA MARTA,69100,16826,0
74040827,2026-05-09,ENTREGADO,SERVIENTREGA,240051560827,CALDAS,MANIZALES,58600,20767,0
74041105,2026-05-09,ENTREGADO,TCC,240051561105,NARIÑO,PASTO,50700,23059,0
74040347,2026-05-06,ENTREGADO,ENVIA,240051560347,HUILA,NEIVA,62300,17474,0
74041340,2026-05-10,ENTREGADO,ENVIA,240051561340,ANTIOQUIA,MEDELLIN,61700,23143,2
74041886,2026-05-02,DEVOLUCION,SERVIENTREGA,240051561886,CUNDINAMARCA,BOGOTA,73600,15890,1
74040858,2026-05-08,ENTREGADO,SERVIENTREGA,240051560858,CALDAS,MANIZALES,61300,20538,1
74041958,2026-05-05,DEVOLUCION,ENVIA,240051561958,CUNDINAMARCA,BOGOTA,53800,16204,5
74042225,2026-05-02,EN BODEGA TRANSPORTADORA,ENVIA,240051562225,NARIÑO,PASTO,98600,12998,3
74040308,2026-05-03,ENTREGADO,INTERRAPIDISIMO,240051560308,NARIÑO,PASTO,51800,18631,1
74041610,2026-05-12,ENTREGADO,TCC,240051561610,ANTIOQUIA,MEDELLIN,73000,13971,1
74041507,2026-05-09,ENTREGADO,SERVIENTREGA,240051561507,HUILA,NEIVA,62900,12984,1
74041168,2026-05-08,ENTREGADO,COORDINADORA,240051561168,RISARALDA,PEREIRA,84900,22315,2
74041305,2026-05-12,ENTREGADO,ENVIA,240051561305,CALDAS,MANIZALES,84100,16301,1
74041931,2026-05-09,DEVOLUCION,ENVIA,240051561931,CALDAS,MANIZALES,92400,15323,11
74041412,2026-05-03,ENTREGADO,SERVIENTREGA,240051561412,RISARALDA,PEREIRA,85900,18861,2
74040252,2026-05-02,ENTREGADO,COORDINADORA,240051560252,META,VILLAVICENCIO,76700,22754,2
74041386,2026-05-04,ENTREGADO,TCC,240051561386,ATLANTICO,BARRANQUILLA,92200,17268,2
74041839,2026-05-03,DEVOLUCION,TCC,240051561839,META,VILLAVICENCIO,91900,14416,6
74041977,2026-05-07,EN ESPERA DE RX,SERVIENTREGA,240051561977,VALLE DEL CAUCA,CALI,97800,21091,2
74040394,2026-05-03,ENTREGADO,SERVIENTREGA,240051560394,SANTANDER,BUCARAMANGA,61900,21835,0
74040631,2026-05-04,ENTREGADO,TCC,240051560631,CUNDINAMARCA,BOGOTA,95600,18718,0
74041509,2026-05-04,ENTREGADO,COORDINADORA,240051561509,SANTANDER,BUCARAMANGA,68400,11716,0
74041133,2026-05-08,ENTREGADO,TCC,240051561133,ATLANTICO,BARRANQUILLA,92100,12798,1
74040968,2026-05-03,ENTREGADO,SERVIENTREGA,240051560968,BOLIVAR,CARTAGENA,97900,19972,2
74041879,2026-05-07,DEVOLUCION,ENVIA,240051561879,CORDOBA,MONTERIA,65600,18477,14
74040822,2026-05-06,ENTREGADO,ENVIA,240051560822,CALDAS,MANIZALES,47600,17299,0
74041963,2026-05-13,DEVOLUCION,ENVIA,240051561963,CUNDINAMARCA,BOGOTA,67200,14390,12
74040644,2026-05-08,ENTREGADO,SERVIENTREGA,240051560644,META,VILLAVICENCIO,78500,20070,2
74041147,2026-05-03,ENTREGADO,SERVIENTREGA,240051561147,RISARALDA,PEREIRA,100000,10156,0
74041249,2026-05-01,ENTREGADO,TCC,240051561249,CUNDINAMARCA,BOGOTA,81100,13689,0
74040279,2026-05-02,ENTREGADO,ENVIA,240051560279,CUNDINAMARCA,BOGOTA,78100,23288,2
74042010,2026-05-03,NOVEDAD,ENVIA,240051562010,ANTIOQUIA,MEDELLIN,75700,20663,6
74041171,2026-05-07,ENTREGADO,COORDINADORA,240051561171,HUILA,NEIVA,61800,19189,0
74041649,2026-05-09,ENTREGADO,SERVIENTREGA,240051561649,ANTIOQUIA,MEDELLIN,54400,21762,1
74040541,2026-05-07,ENTREGADO,SERVIENTREGA,240051560541,BOLIVAR,CARTAGENA,61700,20523,0
74041242,2026-05-02,ENTREGADO,TCC,240051561242,META,VILLAVICENCIO,78800,23385,1
74040747,2026-05-10,ENTREGADO,INTERRAPIDISIMO,240051560747,MAGDALENA,SANTA MARTA,56400,14961,0
74040217,2026-05-13,ENTREGADO,SERVIENTREGA,240051560217,CORDOBA,MONTERIA,78400,19430,2
74040295,2026-05-04,ENTREGADO,SERVIENTREGA,240051560295,BOLIVAR,CARTAGENA,62500,15644,1
74040536,2026-05-09,ENTREGADO,SERVIENTREGA,240051560536,RISARALDA,PEREIRA,54200,15011,1
74041495,2026-05-07,ENTREGADO,TCC,240051561495,CORDOBA,MONTERIA,69600,12071,2
74040303,2026-05-11,ENTREGADO,TCC,240051560303,ATLANTICO,BARRANQUILLA,74700,21843,0
74040134,2026-05-10,ENTREGADO,INTERRAPIDISIMO,240051560134,MAGDALENA,SANTA MARTA,54400,22637,2
74040123,2026-05-05,ENTREGADO,SERVIENTREGA,240051560123,TOLIMA,IBAGUE,56400,23606,0
74040904,2026-05-04,ENTREGADO,INTERRAPIDISIMO,240051560904,MAGDALENA,SANTA MARTA,54200,15272,0
74040860,2026-05-08,ENTREGADO,TCC,240051560860,TOLIMA,IBAGUE,56700,12361,1
74040364,2026-05-07,ENTREGADO,SERVIENTREGA,240051560364,BOLIVAR,CARTAGENA,76700,11755,2
74040015,2026-05-15,ENTREGADO,INTERRAPIDISIMO,240051560015,NARIÑO,PASTO,51700,20203,0
74040705,2026-05-06,ENTREGADO,COORDINADORA,240051560705,CALDAS,MANIZALES,77400,19728,2
74040055,2026-05-02,ENTREGADO,ENVIA,240051560055,HUILA,NEIVA,56900,14555,2
74042114,2026-05-06,CITA PROGRAMADA,ENVIA,240051562114,META,VILLAVICENCIO,63700,36546,1
74040022,2026-05-03,ENTREGADO,TCC,240051560022,MAGDALENA,SANTA MARTA,56100,12706,2
74040977,2026-05-12,ENTREGADO,ENVIA,240051560977,HUILA,NEIVA,71600,19430,1
74040167,2026-05-13,ENTREGADO,COORDINADORA,240051560167,TOLIMA,IBAGUE,66600,13944,1
74042290,2026-05-07,EN PROCESAMIENTO,ENVIA,240051562290,ATLANTICO,BARRANQUILLA,64600,23979,3
74042082,2026-05-07,EN REPARTO,TCC,240051562082,CUNDINAMARCA,BOGOTA,89600,16045,1
74040455,2026-05-08,ENTREGADO,ENVIA,240051560455,CORDOBA,MONTERIA,60800,15540,0
74041900,2026-05-01,DEVOLUCION,ENVIA,240051561900,META,VILLAVICENCIO,92400,20072,13
74041910,2026-05-06,DEVOLUCION,TCC,240051561910,NARIÑO,PASTO,50100,22464,10
74041818,2026-05-04,DEVOLUCION,COORDINADORA,240051561818,CALDAS,MANIZALES,89900,22160,2
74040744,2026-04-28,ENTREGADO,COORDINADORA,240051560744,MAGDALENA,SANTA MARTA,79500,16602,1
74041741,2026-05-08,DEVOLUCION,ENVIA,240051561741,TOLIMA,IBAGUE,97800,14647,8
74042205,2026-05-03,EN PROCESAMIENTO,ENVIA,240051562205,META,VILLAVICENCIO,66800,12030,2
74040166,2026-05-03,ENTREGADO,ENVIA,240051560166,ANTIOQUIA,MEDELLIN,50900,17935,0
74041927,2026-05-02,DEVOLUCION,COORDINADORA,240051561927,ANTIOQUIA,MEDELLIN,85200,16887,8
74042108,2026-05-08,EN REEXPEDICION,ENVIA,240051562108,TOLIMA,IBAGUE,92100,37939,3
74042047,2026-05-06,RECLAME EN OFICINA,INTERRAPIDISIMO,240051562047,CALDAS,MANIZALES,78900,16852,14
74041947,2026-05-10,DEVOLUCION,TCC,240051561947,HUILA,NEIVA,86400,11719,3
74040927,2026-04-27,ENTREGADO,SERVIENTREGA,240051560927,CALDAS,MANIZALES,48500,18726,0
74040107,2026-05-08,ENTREGADO,INTERRAPIDISIMO,240051560107,ATLANTICO,BARRANQUILLA,99300,23817,0
74042007,2026-05-05,NOVEDAD,ENVIA,240051562007,ATLANTICO,BARRANQUILLA,51200,17016,14
74041549,2026-05-02,ENTREGADO,COORDINADORA,240051561549,RISARALDA,PEREIRA,79800,18510,1
74040751,2026-05-01,ENTREGADO,COORDINADORA,240051560751,NARIÑO,PASTO,67200,23346,1
74042151,2026-05-11,EN BODEGA ORIGEN,TCC,240051562151,VALLE DEL CAUCA,CALI,62300,20086,1
74041111,2026-05-02,ENTREGADO,COORDINADORA,240051561111,VALLE DEL CAUCA,CALI,75600,15766,2
74040459,2026-05-09,ENTREGADO,COORDINADORA,240051560459,META,VILLAVICENCIO,60900,21163,0
74040221,2026-05-03,ENTREGADO,ENVIA,240051560221,CALDAS,MANIZALES,96900,10135,1
74040381,2026-05-02,ENTREGADO,ENVIA,240051560381,HUILA,NEIVA,63300,15666,0
74042065,2026-05-07,EN REPARTO,COORDINADORA,240051562065,RISARALDA,PEREIRA,90500,13668,1
74041244,2026-05-10,ENTREGADO,COORDINADORA,240051561244,RISARALDA,PEREIRA,74000,23011,1
74041049,2026-05-11,ENTREGADO,TCC,240051561049,HUILA,NEIVA,53900,20039,2
74041170,2026-05-12,ENTREGADO,COORDINADORA,240051561170,VALLE DEL CAUCA,CALI,53300,22140,2
74040057,2026-05-13,ENTREGADO,TCC,240051560057,NARIÑO,PASTO,86300,23511,0
74041498,2026-05-09,ENTREGADO,INTERRAPIDISIMO,240051561498,ANTIOQUIA,MEDELLIN,47600,17174,0
74042281,2026-05-02,EN PROCESAMIENTO,INTERRAPIDISIMO,240051562281,SANTANDER,BUCARAMANGA,81600,10269,3
74041150,2026-05-08,ENTREGADO,COORDINADORA,240051561150,BOLIVAR,CARTAGENA,57000,18161,2
74040970,2026-05-06,ENTREGADO,COORDINADORA,240051560970,VALLE DEL CAUCA,CALI,77600,11186,2
74040632,2026-05-07,ENTREGADO,ENVIA,240051560632,CUNDINAMARCA,BOGOTA,70300,10059,1
74042093,2026-05-03,EN REEXPEDICION,TCC,240051562093,TOLIMA,IBAGUE,95900,42229,1
74041500,2026-05-07,ENTREGADO,TCC,240051561500,CALDAS,MANIZALES,83100,15642,0
74040178,2026-04-30,ENTREGADO,ENVIA,240051560178,RISARALDA,PEREIRA,55400,11518,2
74040125,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560125,ATLANTICO,BARRANQUILLA,65500,22566,0
74041108,2026-05-03,ENTREGADO,ENVIA,240051561108,BOLIVAR,CARTAGENA,67500,11768,2
74042060,2026-05-10,EN REEXPEDICION,ENVIA,240051562060,HUILA,NEIVA,70600,41297,2
74040256,2026-04-28,ENTREGADO,COORDINADORA,240051560256,ANTIOQUIA,MEDELLIN,86300,15123,2
74041810,2026-05-08,DEVOLUCION,INTERRAPIDISIMO,240051561810,VALLE DEL CAUCA,CALI,74200,12139,4
74041621,2026-05-11,ENTREGADO,TCC,240051561621,HUILA,NEIVA,74200,11842,1
74041358,2026-05-06,ENTREGADO,ENVIA,240051561358,TOLIMA,IBAGUE,79200,21095,2
74040222,2026-05-06,ENTREGADO,ENVIA,240051560222,CUNDINAMARCA,BOGOTA,80700,18710,0
74042246,2026-05-05,EN PROCESAMIENTO,ENVIA,240051562246,MAGDALENA,SANTA MARTA,81800,14860,1
74040937,2026-05-05,ENTREGADO,TCC,240051560937,TOLIMA,IBAGUE,66900,23821,0
74042209,2026-05-06,EN PROCESAMIENTO,COORDINADORA,240051562209,META,VILLAVICENCIO,63400,11681,3
74040724,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560724,SANTANDER,BUCARAMANGA,99400,20493,1
74040794,2026-05-04,ENTREGADO,COORDINADORA,240051560794,ANTIOQUIA,MEDELLIN,63500,10274,2
74040495,2026-05-06,ENTREGADO,COORDINADORA,240051560495,ANTIOQUIA,MEDELLIN,93000,12245,1
74040620,2026-05-04,ENTREGADO,COORDINADORA,240051560620,CORDOBA,MONTERIA,62800,17320,2
74041380,2026-05-02,ENTREGADO,INTERRAPIDISIMO,240051561380,SANTANDER,BUCARAMANGA,91000,15342,1
74041304,2026-05-02,ENTREGADO,SERVIENTREGA,240051561304,VALLE DEL CAUCA,CALI,53800,12319,1
74041655,2026-04-28,ENTREGADO,COORDINADORA,240051561655,VALLE DEL CAUCA,CALI,79400,13644,0
74040760,2026-05-03,ENTREGADO,SERVIENTREGA,240051560760,CORDOBA,MONTERIA,77800,20909,1
74040009,2026-05-02,ENTREGADO,COORDINADORA,240051560009,CALDAS,MANIZALES,75000,11886,0
74041468,2026-05-01,ENTREGADO,INTERRAPIDISIMO,240051561468,BOLIVAR,CARTAGENA,99900,18922,2
74041542,2026-05-01,ENTREGADO,SERVIENTREGA,240051561542,HUILA,NEIVA,72600,22132,1
74041629,2026-05-03,ENTREGADO,SERVIENTREGA,240051561629,CORDOBA,MONTERIA,65100,20677,1
74040128,2026-05-04,ENTREGADO,INTERRAPIDISIMO,240051560128,TOLIMA,IBAGUE,90900,15390,2
74040698,2026-05-04,ENTREGADO,COORDINADORA,240051560698,ANTIOQUIA,MEDELLIN,84100,22490,0
74040139,2026-05-10,ENTREGADO,SERVIENTREGA,240051560139,ANTIOQUIA,MEDELLIN,88400,15274,0
74040599,2026-05-08,ENTREGADO,ENVIA,240051560599,CORDOBA,MONTERIA,66400,15292,2
74040331,2026-05-12,ENTREGADO,ENVIA,240051560331,HUILA,NEIVA,94800,19404,0
74041444,2026-05-10,ENTREGADO,INTERRAPIDISIMO,240051561444,ANTIOQUIA,MEDELLIN,84500,14673,2
74041590,2026-05-04,ENTREGADO,INTERRAPIDISIMO,240051561590,CALDAS,MANIZALES,92100,17559,0
74040219,2026-05-10,ENTREGADO,INTERRAPIDISIMO,240051560219,BOLIVAR,CARTAGENA,87000,18052,2
74042212,2026-05-09,CITA PROGRAMADA,ENVIA,240051562212,TOLIMA,IBAGUE,70700,37713,3
74041694,2026-04-28,ENTREGADO,INTERRAPIDISIMO,240051561694,ATLANTICO,BARRANQUILLA,80600,17045,2
74040118,2026-05-03,ENTREGADO,INTERRAPIDISIMO,240051560118,ATLANTICO,BARRANQUILLA,58900,16489,1
74040097,2026-05-06,ENTREGADO,ENVIA,240051560097,CORDOBA,MONTERIA,65200,20093,2
74041445,2026-04-30,ENTREGADO,INTERRAPIDISIMO,240051561445,SANTANDER,BUCARAMANGA,59400,16111,0
